id,energy,danceability,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,label
7xHATAMD7ezTZGYsNAMr5R,0.781,0.379,0,-6.147,0,0.0417,0.315,0.000162,0.401,0.327,77.567,147840,4,live
69daVl60U0WWueFAUSQFih,0.875,0.612,9,-6.981,1,0.0546,0.341,0.0062,0.951,0.413,150.093,185387,4,live
4gzSuZQoKUG3ztXErLlc0K,0.925,0.574,6,-5.955,0,0.0386,0.00108,0.00408,0.973,0.78,138.845,223707,4,live
0qYNU0d6q2797FZwc4HXoJ,0.907,0.463,1,-6.732,0,0.0889,0.065,5.86e-05,0.768,0.593,165.427,267373,4,live
7ajzjngqdDOXNaxP2GHz4C,0.911,0.599,6,-5.715,0,0.0367,0.00553,0.00439,0.561,0.382,121.911,252973,4,live
05ngn5qJ42mN6HEtrxuhI7,0.965,0.567,9,-5.46,0,0.0515,0.0407,5.08e-06,0.974,0.489,129.006,293347,4,live
4unD2O56RtWAMLuZLWTWbr,0.993,0.163,3,-3.6,1,0.142,0.000158,0.0868,0.722,0.16,175.122,178107,4,live
19dqbkqEgpgUZsh7FXftIs,0.951,0.644,7,-9.867,1,0.0406,0.108,0.0172,0.657,0.971,128.091,241360,4,live
1DJfcWfj5dSIzksFpnRr3S,0.967,0.562,9,-4.919,0,0.271,0.0496,7.37e-05,0.953,0.268,99.13,323733,4,live
5s457o0GLooprDJNitW5WF,0.967,0.352,1,-4.811,1,0.154,8.86e-05,0,0.547,0.127,144.717,233440,4,live
2NaUCbP0AWBrHdFFJUUqtm,0.852,0.728,10,-6.901,0,0.0526,0.288,0.00107,0.919,0.796,121.506,238253,4,live
27q9s4tbUeICc7ZtTBjhVa,0.975,0.397,9,-3.028,1,0.1,0.00418,0.0024,0.961,0.551,140.937,443613,4,live
0Wtn6dTfc7VINmUPPlUD2M,0.709,0.208,9,-4.755,1,0.0413,0.000396,4.47e-06,0.989,0.144,112.493,352693,4,live
2YBB6wEGDN7KLadjziMI2t,0.993,0.385,9,-3.29,0,0.12,0.101,0,0.878,0.283,139.014,201800,4,live
46PMWWtWuhO4XR1dpLFfbQ,0.65,0.441,1,-9.276,1,0.0463,0.156,1.35e-05,0.973,0.765,175.584,352514,4,live
469D319he5MJwDmfQwex2d,0.508,0.466,0,-8.202,1,0.0383,0.52,0.000202,0.185,0.215,123.791,228480,4,live
19afr7RQ7qhKvxvt97M6cT,0.889,0.622,2,-5.223,1,0.0536,0.084,3.42e-05,0.981,0.303,112.061,258293,4,live
6f9jreRXc0ukVPPY78x99v,0.482,0.352,0,-12.982,1,0.0355,0.337,0,0.71,0.467,66.496,234027,4,live
22GS42sYWeclo7oos5nCLF,0.961,0.566,0,-4.606,1,0.0522,0.029,0.00321,0.114,0.316,128.115,312360,4,live
58ScVStEQpu8v3V6CX7OGC,0.954,0.189,7,-6.888,1,0.0556,0.00053,0.454,0.984,0.436,177.542,307999,4,live
12Bmd7ivFxegvY9jmxTBCj,0.907,0.538,0,-8.221,1,0.0359,0.141,0.000123,0.796,0.264,114.073,233040,4,live
4suTnxUk7NktntcZYQjr4Y,0.941,0.349,2,-6.066,0,0.0711,0.0985,0.211,0.981,0.283,153.936,654307,4,live
32CRhXJiFnuzzE8SHTsttD,0.846,0.233,7,-5.939,1,0.0687,0.033,0.0719,0.486,0.135,129.046,406253,4,live
6qORtZtvR2dzbIYvhEi7fc,0.451,0.567,5,-17.533,1,0.116,0.585,0.000387,0.709,0.501,94.749,292173,4,live
1gqINx6sLwvhI80Kqradk6,0.804,0.211,10,-7.164,1,0.0698,0.51,2.38e-06,0.939,0.334,185.995,343520,3,live
3mRFAkpwqKEzelEkt825wl,0.597,0.438,10,-8.022,1,0.0288,0.375,0.000853,0.755,0.253,138.423,341893,4,live
3fvvEGsf1vHWwdLAlAZMjV,0.641,0.237,0,-5.282,1,0.049,0.297,1.86e-06,0.99,0.248,88.709,665547,4,live
71TP0CSwCtOXe0DrVJzBbp,0.645,0.347,4,-13.616,1,0.0585,0.0188,0.0872,0.753,0.519,149.997,358973,4,live
0TTP8QqUJVIpOepemCowza,0.811,0.452,2,-5.848,0,0.0375,0.0483,0.0787,0.933,0.216,110.931,556333,4,live
6qaT18OOeBbwRt4HQkCcHy,0.653,0.371,7,-12.591,1,0.324,0.71,0,0.959,0.276,146.36,527707,4,live
6TaVUwd1GxmOcR337FZM75,0.813,0.426,2,-13.972,1,0.0583,0.0805,0.00352,0.979,0.333,143.554,225267,4,live
3xomgJMEx9zfdH6fz05Tu8,0.975,0.204,4,-4.064,0,0.107,0.0547,0.000772,0.994,0.263,156.466,224667,4,live
2G14iMPXamWaQfhMaN4Y6M,0.894,0.189,5,-8.097,1,0.0681,0.203,0.0281,0.949,0.372,86.618,669693,4,live
1Y8DZ4PDIs1pnvSETfXlH4,0.859,0.318,2,-9.977,1,0.0737,0.264,0.00446,0.964,0.43,138.487,273760,4,live
5924F4dtwz1VZC5KnrSRoV,0.893,0.434,9,-10.337,0,0.149,0.00542,0.000534,0.704,0.196,159.475,268360,4,live
6enzzoijiW6b0lJmojDwRm,0.629,0.309,5,-4.012,1,0.0334,0.802,0,0.946,0.324,96.138,128040,4,live
7mlpU5ws8MuqGK3BAmg8K6,0.969,0.514,1,-2.633,1,0.0836,0.0713,0,0.957,0.525,115.922,301107,4,live
2f6p6clMMkRAsuGJEuF1uu,0.44,0.512,7,-15.67,1,0.0304,0.0956,0.000295,0.21,0.421,113.995,252380,4,live
2RGZD2vpT0nzoIATdNLCro,0.959,0.173,9,-5.074,1,0.0883,0.0153,0.0406,0.995,0.26,176.007,268173,4,live
6737CpK1JTuk9SyTm2wSgT,0.621,0.351,5,-10.961,0,0.052,0.0576,0.000121,0.305,0.354,71.761,289878,4,live
53Qyln3rDMZmS8ZQ06Zlq1,0.743,0.458,2,-8.877,1,0.0328,0.0217,0.284,0.403,0.176,99.381,289578,4,live
1Z0EacjbYRwuiU6erQb4WW,0.915,0.283,5,-5.716,1,0.0883,7.27e-05,0.000605,0.966,0.192,97.15,363173,4,live
2mYBPI3pr6Eu1FXz0yE8eD,0.803,0.276,9,-5.994,1,0.0389,0.00283,0,0.981,0.201,157.831,344693,3,live
5Mu7WviNvT9yJeF79V1HS5,0.982,0.491,2,-5.093,1,0.113,0.00552,0.0575,0.968,0.309,120.323,237200,4,live
1oeceuYGTTPrJSRHK7zhIG,0.772,0.149,11,-5.172,1,0.0459,0.0268,0.0252,0.984,0.117,76.049,749773,4,live
3pusYactqOeJHXP81bFHLe,0.814,0.489,7,-7.705,1,0.0323,0.0288,0.021,0.801,0.738,114.211,374533,4,live
3Xxruj2p3PpAJRBSeZRsmg,0.939,0.501,5,-3.512,0,0.0752,0.07,9.83e-05,0.842,0.511,121.866,110067,4,live
5gNrgptqVcOsWie1sLZssZ,0.789,0.398,10,-6.692,1,0.0429,0.00174,1.43e-05,0.287,0.349,92.02,299560,4,live
6dGn9cLfahl2bGbQNGCiI8,0.988,0.268,10,-3.539,0,0.195,2.77e-05,0.129,0.992,0.239,156.681,362267,4,live
6LIudS7VLqRA0GgzGQTiyt,0.879,0.334,9,-5.317,1,0.0625,0.000604,0.00342,0.985,0.321,106.371,310867,3,live
6t2kZyPwRGWtxlxN00M5Ch,0.57,0.398,5,-12.731,1,0.0301,0.187,9.42e-05,0.644,0.46,182.085,507040,4,live
1JLLDS0KN1ITeYL9ikHKIr,0.96,0.548,2,-4.017,0,0.0662,0.0162,0.0013,0.937,0.165,117.975,306827,4,live
78sSh7Y9VyLl17Z6KtVzGJ,0.935,0.485,5,-10.634,0,0.0701,2.81e-05,0.0125,0.986,0.436,117.027,306947,4,live
1RjcJB193Spyplmn53W5ZL,0.458,0.215,2,-13.011,1,0.0335,0.000306,0.162,0.614,0.187,114.073,528000,4,live
1ztEDPhRaoxQyZfYVrapM3,0.965,0.226,6,-3.494,0,0.0985,0.00264,0.44,0.685,0.118,108.728,315027,4,live
6L0uCWhXyBNncoDgfEvK1R,0.551,0.165,3,-7.62,1,0.0346,0.00264,0.242,0.477,0.181,140.52,300653,4,live
11R0Wyq7eaxXsWbxfO4Ge7,0.828,0.346,10,-6.512,0,0.0388,0.00263,2.97e-05,0.893,0.252,131.297,368120,4,live
52Ei7VWJ3D5d1AYZMXOCMl,0.413,0.492,1,-9.424,0,0.0267,0.323,8.03e-05,0.985,0.0601,96.159,471893,4,live
1Q4N1KctSE8Whoh55RK1E0,0.667,0.345,5,-6.234,0,0.0291,0.0819,0.00191,0.988,0.171,74.212,290867,4,live
4wgzNs0C3wYsYjOYr0FItD,0.575,0.376,5,-10.14,1,0.0339,0.172,1.41e-05,0.949,0.491,74.368,443481,4,live
0Vwvv3Zu7giSWh7h5EAtr6,0.81,0.185,0,-4.398,1,0.0709,0.000515,0.206,0.123,0.184,135.848,287253,4,live
5K01od55uxyJazZAbE4ohG,0.903,0.388,7,-5.901,1,0.0408,0.407,0.0333,0.962,0.629,139.492,197320,4,live
50Spbj0mv75ZaxM58xSIng,0.933,0.491,0,-5.683,0,0.0812,0.00123,0.0442,0.963,0.391,143.84,348160,4,live
1jQDMMsScOT0NqrstTDhza,0.92,0.392,11,-7.946,0,0.096,0.0106,0.0162,0.856,0.145,130.028,522187,4,live
4csInnBowMx5JuQEYpdMNc,0.989,0.305,5,-4.159,1,0.161,0.00021,0.00218,0.981,0.118,125.352,246667,4,live
58ZNIADo46DyxfBTa4bo7Y,0.897,0.502,0,-12.075,1,0.0583,0.000159,0.571,0.836,0.497,125.385,230107,4,live
5b4ldJdfnrfic4ZibNgDBq,0.827,0.516,9,-11.547,1,0.091,0.76,0.878,0.929,0.757,103.754,76653,4,live
4bTIoZfvnmp7dd4dAlOFL8,0.959,0.45,9,-4.344,1,0.117,0.278,0.00259,0.508,0.616,136.8,331040,4,live
6IOTugmevWGWp4k4nU12XW,0.974,0.214,9,-8.18,1,0.0706,0.00522,0.000844,0.977,0.553,176.451,235613,4,live
7JaiwtxJAPxdBnZvRjagbe,0.419,0.312,7,-12.029,0,0.036,0.792,2.6e-05,0.938,0.282,114.647,180947,4,live
0BA2yQJFZfCfWCqU86AQQv,0.812,0.377,8,-2.005,1,0.0579,0.662,0,0.898,0.36,135.791,238413,4,live
0NNwIh763w1ohMtBk53dhY,0.953,0.431,4,-7.774,1,0.0764,0.00241,0.0106,0.953,0.296,125.737,299600,4,live
1X1dK0PSZ1j4PoLG5sv0R4,0.986,0.111,5,-5.656,1,0.238,0.00974,0.108,0.964,0.0846,84.792,292147,4,live
4RCmpRiIs4gm98qNtdhCWS,0.956,0.395,9,-5.124,1,0.361,0.0137,0.00227,0.946,0.165,125.804,267213,4,live
10eqbmeKnA9w29YOkbfn2b,0.921,0.281,0,-6.002,1,0.166,0.00097,0.159,0.448,0.209,126.825,538000,4,live
519HUGmvyjsH10uJ9lQYdn,0.69,0.487,3,-6.32,1,0.0379,0.45,0,0.962,0.402,128.824,198760,4,live
1QOBMdgByGxBF67htuDM8r,0.763,0.659,10,-8.886,0,0.0383,0.0245,0.056,0.987,0.56,113.932,426733,4,live
1wUBJELwjyiMGIlH4DarLd,0.915,0.55,0,-10.941,1,0.0976,0.107,0.000114,0.944,0.357,113.658,388000,4,live
78j9FMDQ5hRt0JTDHYEvg3,0.993,0.517,7,-3.894,1,0.0748,0.00132,0.0822,0.989,0.362,126.137,223227,4,live
3yQMKMQDwkl4AU4EbZaXB5,0.99,0.216,7,-3.065,1,0.15,0.00038,0.0108,0.927,0.243,156.242,226533,4,live
019KRrap2TW8ASDAWbe6OU,0.769,0.518,2,-8.696,1,0.102,0.028,5.31e-05,0.962,0.571,122.783,325573,4,live
3WzKJlUiNoVSog0GuP8K1g,0.656,0.629,9,-10.572,1,0.0978,0.604,0,0.983,0.672,98.316,207033,4,live
4JFaj3LHnbz8u0MuxbbOzB,0.95,0.416,10,-4.598,0,0.279,0.0456,0,0.714,0.505,148.746,184827,4,live
0wR9uv93AlpRBPKeT3ZwTr,0.521,0.359,10,-6.625,0,0.0322,0.85,0,0.73,0.25,135.333,299547,4,live
2V6kP4DSyFSgySV3VORDNv,0.939,0.42,11,-5.745,0,0.225,0.00348,0.0182,0.987,0.273,78.706,393387,4,live
17B1KrNZICvjkUs45diKfL,0.879,0.334,9,-5.317,1,0.0625,0.000604,0.00342,0.985,0.321,106.371,310867,3,live
3p1IcfYdwYjMqeY9ipRTMi,0.815,0.205,7,-11.404,1,0.113,0.00164,0.59,0.344,0.367,158.657,767347,4,live
0RDnBYVDuBrijBt3TtO74X,0.862,0.349,0,-11.996,1,0.0783,0.00524,0.016,0.895,0.227,90.741,295040,4,live
11hrac0abM5C78XGjnxsNx,0.94,0.464,0,-8.06,1,0.0457,0.000184,0.11,0.988,0.346,146.595,289267,4,live
7jyfeFATugHksvNh5r3dgP,0.797,0.297,7,-6.551,1,0.0619,0.634,0.731,0.995,0.528,158.482,202827,4,live
6S66aYTsm2xbRXISxbOKy2,0.859,0.449,6,-7.203,0,0.0539,0.00499,0.000164,0.448,0.201,120.172,311773,4,live
1cdEwdeP8VHX0MDSS1kyea,0.98,0.492,2,-4.617,1,0.0807,0.000793,0.0318,0.984,0.538,127.3,261893,4,live
6Mr86O8QkL7yt1o1PEeusE,0.916,0.366,8,-9.313,1,0.0749,0.02,0.019,0.991,0.631,147.308,273200,4,live
4jkQgjuFVHg3SKz1Z3LkXk,0.956,0.374,1,-4.429,0,0.0913,0.0655,0.000204,0.979,0.236,112.763,411080,4,live
43vFBmZ5u49CDpliYcEj9p,0.947,0.243,7,-4.56,1,0.105,0.000189,0.635,0.157,0.348,98.869,456960,4,live
0ziDDX4KT5fHXoudkcEeXT,0.892,0.176,2,-9.083,1,0.0748,2.25e-05,0.4,0.418,0.347,187.888,403000,4,live
3gLdpa5PAqVHvaFyTg9Q96,0.98,0.476,5,-3.966,1,0.0639,9.74e-05,0.00461,0.975,0.397,125.272,279756,4,live
1AK9gFulCjmoq5THv0pMWs,0.835,0.594,4,-4.863,1,0.0407,0.0251,0.000828,0.94,0.608,147.113,277827,4,live
0HJNNn9RfJYoCytDBxWCKk,0.744,0.169,2,-2.651,1,0.0619,0.00146,0.00306,0.38,0.364,122.772,306067,4,live
6L4zeJMobhT5L47Z18r8yV,0.982,0.372,4,-2.956,1,0.165,0.166,0.00569,0.973,0.488,140.288,294267,4,live
7aslZ5LcxlHxizdVSfvZbH,0.979,0.291,9,-4.451,1,0.154,7.61e-05,0.497,0.856,0.325,131.806,437640,4,live
35DO4hbDUtvaTSOfI5NvHV,0.851,0.36,9,-7.884,0,0.0555,0.00271,0.0388,0.943,0.152,101.329,452520,4,live
7impeKPN7D03rNoS1okyPc,0.979,0.27,2,-5.995,0,0.0918,0.000855,0.00078,0.976,0.229,137.041,283587,4,live
4ysz5yttr3rpRkvyVMLlRB,0.919,0.347,9,-7.39,1,0.139,0.142,0.00542,0.714,0.13,133.86,265981,4,live
4VC0kc8fcvJTVvF7n4ZuyD,0.806,0.332,5,-8.402,1,0.069,0.0023,0.0585,0.693,0.505,82.311,403400,4,live
0Wqhgufw1YY63QivQfNUtD,0.986,0.455,5,-2.159,1,0.0993,0.136,0.0175,0.98,0.518,130.301,242227,4,live
2DD1yIHOBmI93PapjcNpf3,0.913,0.53,11,-7.068,0,0.115,0.0159,3.48e-06,0.753,0.58,123.817,257763,4,live
4wwmtTeDRFSUmDyvwlAGZ4,0.845,0.237,1,-8.545,1,0.0971,0.0568,0.0538,0.973,0.297,75.801,369107,4,live
1G81dmXLN0zzHSMreIJc1D,0.645,0.584,4,-5.238,1,0.0558,0.581,4.05e-05,0.965,0.903,141.194,207987,4,live
0AQ7KFLa7POKk4gBKKYyr0,0.636,0.665,9,-8.319,0,0.0371,0.0901,0,0.675,0.338,117.91,239067,4,live
6MU6uCQdsnXg0MAamYETO1,0.864,0.602,1,-8.733,0,0.0405,0.212,0.000382,0.971,0.716,128.319,311640,4,live
4k4tFDl5rmRAA7L7gIjBTI,0.641,0.344,2,-8.138,1,0.0303,7.12e-05,0.0321,0.976,0.147,78.541,546600,3,live
7BTmmMBjNfvDwiLM295ESw,0.194,0.393,3,-15.641,1,0.0614,0.561,0,0.978,0.385,101.933,232173,3,live
5s0b3c1FUhcXkqn2r6Lqm5,0.95,0.553,7,-3.516,1,0.111,0.292,4.54e-05,0.984,0.285,101.183,219240,4,live
6V3TbhYGe9C5wdHJBgJKvV,0.881,0.489,8,-5.6,0,0.0348,0.0388,0.412,0.16,0.741,98.964,325080,4,live
0Hu25iqf845Y83a0BqCLz6,0.916,0.496,2,-6.511,1,0.0494,0.00073,0.0046,0.783,0.458,115.802,294040,4,live
1VLTJjHcbcRlSkVVydvLML,0.969,0.47,11,-4.424,0,0.124,0.000941,0.195,0.929,0.158,130.06,302840,4,live
7avYl4vrpv1agYF2bEVwSq,0.692,0.464,5,-5.574,1,0.0281,0.241,3.97e-05,0.989,0.117,60.022,330947,4,live
1PRS1gPrQGr3sHUJal13Nr,0.875,0.507,0,-7.18,1,0.0355,0.0854,0.000169,0.109,0.507,104.839,385840,4,live
4spvkVTihErvmTWsL6VLEs,0.806,0.676,11,-7.028,0,0.04,0.439,0,0.576,0.765,119.959,225108,4,live
7gKFEjoNVBzlybIw4C8SDX,0.921,0.322,4,-6.022,1,0.454,0.15,7.23e-06,0.681,0.167,81.441,146093,4,live
57Fqn32ZhX1W1WQ6ifmvu3,0.971,0.309,0,-6.57,0,0.127,0.000104,0,0.982,0.294,160.329,242142,4,live
0IDyEjvtpnBnsEKyk2dJL9,0.996,0.361,1,-3.949,1,0.122,0.000425,0.121,0.974,0.255,97.021,263333,4,live
67bGOBxjYNsPTcJlm8tyGu,0.885,0.529,2,-8.428,1,0.035,0.000189,0.535,0.621,0.3,130.35,266867,4,live
2hiCuAp4p5uycVjxHVPXmY,0.86,0.288,0,-3.838,0,0.0494,0.0152,0,0.945,0.143,98.672,207573,3,live
2MGOPoEeRF2IAlOeY9E8M1,0.656,0.609,9,-8.748,1,0.0799,0.368,0,0.974,0.458,144.006,552124,4,live
7oHNnRMHUplYlnRnEHndSJ,0.655,0.408,4,-13.778,0,0.0393,0.117,0.264,0.93,0.835,123.566,842227,4,live
4hg7t6CAM0AJ362uxEIOMI,0.972,0.352,2,-3.35,1,0.164,0.0133,0,0.512,0.698,131.389,164933,4,live
21yzRHBdz6or7jSJ7Qu7N4,0.512,0.586,0,-11.314,1,0.0418,0.424,0.000587,0.856,0.41,110.781,329747,4,live
2XiGPCZrZMJcBhBBGEwWCT,0.758,0.664,9,-9.695,0,0.128,0.0983,6.18e-06,0.869,0.443,116.241,296307,4,live
5BvLwXNCRolmW2aY8XYN0U,0.992,0.582,0,-3.023,1,0.158,0.00198,0,0.928,0.573,127.023,314493,4,live
3NyDGO0NDM7MTAbDFhgOpW,0.97,0.335,1,-6.607,1,0.297,0.00232,0.709,0.122,0.0802,143.516,170373,4,live
6TPEfU9TzjKLXUKdzfl3na,0.774,0.635,0,-10.32,1,0.0269,0.00118,0.464,0.714,0.489,130.594,449827,4,live
6ozrF5an6pSGmzDIHqHPp9,0.977,0.383,5,-5.284,0,0.198,0.0015,0.585,0.959,0.122,126.051,307413,4,live
4nKfwUyunCQQEp0ljZ2H0I,0.963,0.662,2,-5.091,1,0.0468,0.0246,0.00185,0.941,0.552,113.251,314733,4,live
1CtnssrZHnWdJPJLBHblZV,0.969,0.56,5,-4.223,1,0.0566,0.000287,0.0155,0.956,0.423,109.111,248040,4,live
1UMdQ6OlAmQ0EHfJEaSTns,0.973,0.503,9,-4.793,0,0.102,0.000192,0.003,0.814,0.522,128.983,246480,4,live
726FgWV2ZRP5rkJ5MfGbSr,0.975,0.252,4,-5.548,1,0.271,0.00088,0.0658,0.747,0.0709,134.818,395227,4,live
69wfXmIYYcDHGXcPTDh7dT,0.682,0.759,8,-6.494,1,0.0281,0.595,0,0.793,0.773,117.4,172500,4,live
42mKYygJGoq1lxwCPXRrXM,0.81,0.49,0,-6.706,1,0.0413,0.000167,0.0108,0.965,0.372,127.386,372187,4,live
2bB9dv1z8NJhgv8dOSZgQl,0.901,0.153,2,-6.808,1,0.135,0.000106,0.844,0.169,0.43,162.524,197933,4,live
1lWLwMV3peo5fJp5hHRCHS,0.801,0.332,5,-7.622,1,0.0522,0.0255,0.082,0.753,0.372,139.791,332080,4,live
1YxF2vsYgjwSA2DAhdLe8u,0.983,0.25,9,-4.454,0,0.0868,0.00201,3.37e-05,0.944,0.27,131.676,283707,4,live
2vCsB0tzKlAtsSwB4NBprX,0.805,0.261,0,-5.722,0,0.0408,0.0436,0,0.375,0.858,155.586,139333,4,live
0megpJ1XS9BvvcaFo7KQCj,0.925,0.377,1,-7.252,0,0.138,0.0107,3.09e-05,0.883,0.461,152.91,187681,4,live
2bqWWakDrLtFLAg3VEGvIA,0.957,0.407,0,-3.995,0,0.0495,0.0673,0,0.335,0.873,151.485,144933,4,live
4DtsoRZolplZgyIEa5UY4f,0.978,0.32,7,-2.278,1,0.161,0.152,3.97e-06,0.785,0.556,92.547,303760,4,live
0TX7mELA23qldNKosMM8X7,0.892,0.56,0,-5.722,0,0.0613,0.0046,0.331,0.972,0.174,112.954,432547,5,live
5rofWicjGpsVgReK6tIyaP,0.547,0.638,0,-12.563,1,0.0354,0.0486,0.105,0.99,0.342,101.996,427333,4,live
6FJfVOGgnbmN2ajVYsaZcc,0.909,0.583,9,-5.875,1,0.0479,0.0103,0.0464,0.962,0.399,150.016,227440,4,live
6Pf27pvR17uqb0SFbsAAJj,0.953,0.273,4,-6.627,1,0.0614,7.14e-05,0.00159,0.968,0.285,134.887,212493,4,live
7kJCxLbPEfPhPaoN1feekG,0.621,0.328,5,-9.123,1,0.0596,0.451,0,0.627,0.962,200.342,88800,4,live
0RU0LGY8n0iB4IxvvfgqHz,0.687,0.472,2,-9.94,1,0.0418,0.358,1.29e-05,0.783,0.705,126.396,360413,4,live
4IYMOuGYUvxNxnTwG4ZbFy,0.973,0.435,0,-3.141,1,0.0781,0.019,0.000433,0.872,0.375,144.394,209387,4,live
0XEXantgYdA3dHvFHhxkx3,0.925,0.526,3,-4.528,0,0.0331,0.00784,0.356,0.941,0.603,138.025,258053,4,live
0HHqPzcuK9902hbw9eF1RH,0.987,0.21,6,-3.256,0,0.155,0.000812,0.00223,0.973,0.441,174.39,242493,4,live
5oQeiIcvVlzPF5b4RWGmoa,0.93,0.427,5,-10.817,0,0.0606,0.00852,0.000699,0.984,0.453,111.252,267000,4,live
68OKGv6gxjAXEQVhLXfbEV,0.961,0.373,2,-7.789,1,0.0685,0.00372,0.0449,0.546,0.525,127.935,363520,4,live
3hz5OJ3QPJiYKrPuLYucrS,0.854,0.498,9,-7.099,1,0.0402,0.232,0.0112,0.931,0.539,119.055,397320,4,live
7E2DfSg1XK4gZsnOYWXr3L,0.787,0.563,0,-9.533,1,0.0436,0.0205,0.00733,0.985,0.118,115.028,210867,4,live
11UjiKdQO3MS4vQr6ixr6Y,0.956,0.602,9,-7.357,1,0.0766,0.252,7.41e-05,0.72,0.461,119.927,252027,4,live
5mqNSv4MjexUkkoLaf0Rf9,0.988,0.503,9,-4.206,1,0.188,0.0252,0.00086,0.736,0.479,75.282,251373,4,live
5PMtxWnic4xUvKp1O2xxTP,0.937,0.262,2,-6.35,0,0.104,0.0122,0.00715,1.0,0.372,145.423,416200,4,live
0yqcmfdOv3RuDXKaloCKxY,0.929,0.235,6,-3.644,1,0.0598,0.000654,0.00125,0.992,0.411,134.186,445173,4,live
2xjxlKErJn74pDjpIIIZnf,0.814,0.44,4,-7.255,0,0.0562,0.029,0.0454,0.598,0.0391,95.016,283760,4,live
5xFzbeoI7BWNnchrPPdDNP,0.713,0.469,0,-7.47,1,0.0584,0.0106,0.015,0.927,0.684,145.524,281750,4,live
12lXQwzXBb81qtZo7wfzdo,0.81,0.389,0,-10.729,1,0.0712,0.00102,0.0025,0.568,0.617,124.166,259533,4,live
00E6OJ0M28RyKtiLYFKFdu,0.91,0.195,1,-4.633,1,0.266,0.0168,0.00126,0.651,0.149,169.769,175013,4,live
3ebrniHtOzNWigJhEkWguR,0.961,0.239,8,-6.695,1,0.128,9.44e-05,0.0619,0.964,0.182,176.343,267507,4,live
1FmyQsaX4olWP8OOHzVT6c,0.965,0.334,1,-7.659,1,0.0509,0.00112,0.499,0.803,0.347,123.393,216333,4,live
7H8ZcmYNH8iXGVtqk3EAqb,0.973,0.18,1,-6.552,1,0.0855,4.74e-05,0.197,0.928,0.273,157.874,214827,4,live
0UKul8rikQF7Mu1FIO2CEk,0.985,0.265,9,-4.785,1,0.401,0.0458,0,0.966,0.152,78.366,224907,4,live
012818fbpCjP1jxXlzDOY5,0.713,0.437,2,-7.203,1,0.0305,0.242,0.0391,0.933,0.432,95.574,409947,3,live
43mshkHAd4Nl8TQ1CBgraX,0.969,0.438,11,-4.858,0,0.1,0.000384,0.00128,0.795,0.316,141.532,279867,4,live
0bGvNvQ3Ve4ba8ziC8n0fM,0.943,0.505,4,-4.859,1,0.0439,0.000335,0.00352,0.986,0.43,135.694,207788,4,live
2V2Igm4OpbGsedZh1M4grD,0.583,0.308,9,-10.307,0,0.043,0.0616,0.00123,0.976,0.229,106.661,577013,4,live
4TCslR9KHde46VrefYjLiM,0.912,0.545,2,-5.057,1,0.0416,0.0562,0,0.759,0.46,132.589,259333,4,live
1B1jYqo8Py0dUzgHBK53oV,0.9,0.526,0,-10.883,1,0.0305,0.00063,0.488,0.72,0.358,130.01,578000,4,live
0yfr07KdaN1xz3c0iXrVdo,0.551,0.436,11,-13.89,0,0.0347,0.0224,0.00112,0.711,0.535,132.03,309800,4,live
4URmdEKnqOVkweGdy7fJVl,0.967,0.44,9,-6.589,1,0.153,0.244,0.167,0.993,0.412,132.228,239227,4,live
6pN1dljT8l0mFlP6p6QqBF,0.846,0.244,2,-9.526,0,0.103,0.00734,0.0567,0.935,0.581,84.426,340627,4,live
1X2pVTsTtAgNRbKwWDoHbc,0.985,0.253,2,-3.85,1,0.366,0.0823,0.0119,0.971,0.0963,108.888,186053,4,live
4vbcKUKfQaZBJH5K7GfyDD,0.913,0.281,11,-5.138,0,0.15,0.0122,2.4e-05,0.786,0.473,88.005,413147,4,live
1s0ZuBfOB106LPeoMItMBh,0.879,0.642,0,-6.123,1,0.0428,0.0175,0.00229,0.991,0.661,124.564,166933,4,live
01YLkVmSX0eJKjW1oLf3Qm,0.882,0.373,11,-10.419,1,0.0807,0.0262,0.0359,0.808,0.39,143.357,344960,4,live
7BZMn50FhmQKcsJa069q7T,0.966,0.248,9,-3.903,1,0.0717,0.00402,0,0.942,0.585,165.037,199173,4,live
4UuHxmRb1RHuZvaFGRu9Ob,0.993,0.235,4,-4.658,0,0.116,0.00113,0.241,0.435,0.469,175.13,232600,4,live
1gebLEXZuIlUPoM3fOLKPl,0.808,0.258,4,-8.062,1,0.0925,0.489,0.000243,0.661,0.304,177.385,718080,4,live
2xJ5UlGI08o5QsFRWzTl6G,0.979,0.138,4,-3.58,0,0.19,0.00131,0.174,0.949,0.0975,208.893,452813,4,live
4xLPOmzZAPg5NzRLon2pSN,0.724,0.432,2,-7.492,1,0.0332,0.0598,0.289,0.822,0.667,94.467,536333,4,live
593bb05n3FaKq0nb1vvAH6,0.919,0.64,2,-5.736,1,0.0477,0.0373,0.00244,0.593,0.433,144.979,214027,4,live
2DGhuqg4PkU4N1ubtJhQQb,0.819,0.238,4,-11.509,1,0.0631,0.000623,3.28e-05,0.694,0.416,121.916,371533,4,live
5z2F9FkKdhd9HOSTI1GxRq,0.857,0.629,9,-7.059,1,0.0705,0.0157,0.00396,0.755,0.528,116.254,180973,4,live
